country,population_2014,population_2019,item,element,unit,food_supply_kcal_capita_2014,food_supply_kcal_capita_2019,food_supply_kcal_2014,food_supply_kcal_2019
Burundi,9844.3,11530.58,Apples and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,Aquatic Plants,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,Bananas,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,153.0,113.0,549754933500.0,475578772100.0
Burundi,9844.3,11530.58,Barley and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,Beans,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,166.0,290.0,596466136999.9999,1220511893000.0
Burundi,9844.3,11530.58,Beer,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,24.0,24.0,86236067999.99998,101007880800.0
Burundi,9844.3,11530.58,"Beverages, Alcoholic",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,"Beverages, Fermented",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,34.0,26.0,122167762999.99998,109425204200.0
Burundi,9844.3,11530.58,Bovine Meat,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,6.0,5.0,21559016999.999996,21043308500.0
Burundi,9844.3,11530.58,"Butter, Ghee",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,1.0,3593169500.0,4208661700.0
Burundi,9844.3,11530.58,Cassava and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,620.0,569.0,2227765090000.0,2394728507300.0
Burundi,9844.3,11530.58,"Cereals, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,5.0,9.0,17965847500.0,37877955300.0
Burundi,9844.3,11530.58,"Citrus, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,Cocoa Beans and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,Coconut Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,Coconuts - Incl Copra,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,Coffee and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,Cottonseed Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,1.0,3593169500.0,4208661700.0
Burundi,9844.3,11530.58,Cream,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,Crustaceans,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,Dates,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,Demersal Fish,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,Eggs,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,0.0,3593169500.0,0.0
Burundi,9844.3,11530.58,"Fats, Animals, Raw",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,2.0,3.0,7186339000.0,12625985100.0
Burundi,9844.3,11530.58,Freshwater Fish,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,3.0,3.0,10779508499.999998,12625985100.0
Burundi,9844.3,11530.58,"Fruits, other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,14.0,13.0,50304372999.99999,54712602100.0
Burundi,9844.3,11530.58,Grapefruit and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,Grapes and products (excl wine),Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,Groundnut Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,4.0,4.0,14372678000.0,16834646800.0
Burundi,9844.3,11530.58,Groundnuts,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,7.0,5.0,25152186499.999996,21043308500.0
Burundi,9844.3,11530.58,Honey,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,Infant food,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,"Lemons, Limes and products",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,Maize Germ Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,Maize and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,118.0,189.0,423994001000.0,795437061300.0
Burundi,9844.3,11530.58,"Marine Fish, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,1.0,3593169500.0,4208661700.0
Burundi,9844.3,11530.58,"Meat, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,Milk - Excluding Butter,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,15.0,14.0,53897542500.0,58921263800.0
Burundi,9844.3,11530.58,Millet and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,2.0,1.0,7186339000.0,4208661700.0
Burundi,9844.3,11530.58,Miscellaneous,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,"Molluscs, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,Mutton & Goat Meat,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,2.0,1.0,7186339000.0,4208661700.0
Burundi,9844.3,11530.58,Nuts and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,Oats,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,"Offals, Edible",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,1.0,3593169500.0,4208661700.0
Burundi,9844.3,11530.58,"Oilcrops Oil, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,8.0,0.0,28745356000.0,0.0
Burundi,9844.3,11530.58,"Oilcrops, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,Olive Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,Olives (including preserved),Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,Onions,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,"Oranges, Mandarines",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,Palm Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,41.0,37.0,147319949500.0,155720482900.0
Burundi,9844.3,11530.58,Palmkernel Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,8.0,8.0,28745356000.0,33669293600.0
Burundi,9844.3,11530.58,Peas,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,11.0,9.0,39524864499.99999,37877955300.0
Burundi,9844.3,11530.58,Pelagic Fish,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,Pepper,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,Pigmeat,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,4.0,5.0,14372678000.0,21043308500.0
Burundi,9844.3,11530.58,Pimento,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,Pineapples and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,Plantains,Food supply (kcal/capita/day),kcal/capita/day,32.0,0.0,114981424000.0,0.0
Burundi,9844.3,11530.58,Potatoes and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,11.0,10.0,39524864499.99999,42086617000.0
Burundi,9844.3,11530.58,Poultry Meat,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,2.0,2.0,7186339000.0,8417323400.0
Burundi,9844.3,11530.58,"Pulses, Other and products",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,7.0,2.0,25152186499.999996,8417323400.0
Burundi,9844.3,11530.58,Rape and Mustard Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,Rape and Mustardseed,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,Rice and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,44.0,51.0,158099457999.99997,214641746700.0
Burundi,9844.3,11530.58,"Roots, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,19.0,24.0,68270220499.99999,101007880800.0
Burundi,9844.3,11530.58,Sesame seed,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,Sesameseed Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,Sorghum and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,Soyabean Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,Soyabeans,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,4.0,2.0,14372678000.0,8417323400.0
Burundi,9844.3,11530.58,"Spices, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,Sugar (Raw Equivalent),Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,38.0,35.0,136540440999.99998,147303159500.0
Burundi,9844.3,11530.58,Sugar cane,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,Sunflower seed,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,Sunflowerseed Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,Sweet potatoes,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,153.0,206.0,549754933500.0,866984310200.0
Burundi,9844.3,11530.58,"Sweeteners, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,Tea (including mate),Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,4.0,0.0,14372678000.0,0.0
Burundi,9844.3,11530.58,Tomatoes and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,"Vegetables, other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,27.0,23.0,97015576499.99998,96799219100.00002
Burundi,9844.3,11530.58,Wheat and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,39.0,62.0,140133610499.99997,260937025400.0
Burundi,9844.3,11530.58,Wine,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Burundi,9844.3,11530.58,Yams,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,2.0,0.0,7186339000.0,0.0
Cabo Verde,518.0,550.0,Apples and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,7.0,8.0,1323490000.0,1606000000.0
Cabo Verde,518.0,550.0,"Aquatic Animals, Others",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Cabo Verde,518.0,550.0,Aquatic Plants,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Cabo Verde,518.0,550.0,Bananas,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,30.0,24.0,5672100000.0,4818000000.0
Cabo Verde,518.0,550.0,Barley and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Cabo Verde,518.0,550.0,Beans,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,35.0,42.0,6617450000.0,8431500000.0
Cabo Verde,518.0,550.0,Beer,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,37.0,41.0,6995590000.0,8230750000.0
Cabo Verde,518.0,550.0,"Beverages, Alcoholic",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,14.0,15.0,2646980000.0,3011250000.0
Cabo Verde,518.0,550.0,"Beverages, Fermented",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Cabo Verde,518.0,550.0,Bovine Meat,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,9.0,11.0,1701630000.0,2208250000.0
Cabo Verde,518.0,550.0,"Butter, Ghee",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,5.0,6.0,945350000.0,1204500000.0
Cabo Verde,518.0,550.0,Cassava and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,41.0,26.0,7751870000.0,5219500000.0
Cabo Verde,518.0,550.0,Cephalopods,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,0.0,189070000.0,0.0
Cabo Verde,518.0,550.0,"Cereals, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,11.0,11.0,2079770000.0,2208250000.0
Cabo Verde,518.0,550.0,"Citrus, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Cabo Verde,518.0,550.0,Cloves,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Cabo Verde,518.0,550.0,Cocoa Beans and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,6.0,7.0,1134420000.0,1405250000.0
Cabo Verde,518.0,550.0,Coconuts - Incl Copra,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,15.0,14.0,2836050000.0,2810500000.0
Cabo Verde,518.0,550.0,Coffee and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,3.0,3.0,567210000.0,602250000.0
Cabo Verde,518.0,550.0,Cottonseed Oil,Food supply (kcal/capita/day),kcal/capita/day,0.0,0.0,0.0,0.0
Cabo Verde,518.0,550.0,Cream,Food supply (kcal/capita/day),kcal/capita/day,0.0,0.0,0.0,0.0
Cabo Verde,518.0,550.0,Crustaceans,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,1.0,189070000.0,200750000.0
Cabo Verde,518.0,550.0,Dates,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,1.0,0.0,200750000.0
Cabo Verde,518.0,550.0,Demersal Fish,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,6.0,4.0,1134420000.0,803000000.0
Cabo Verde,518.0,550.0,Eggs,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,15.0,17.0,2836050000.0,3412750000.0
Cabo Verde,518.0,550.0,"Fats, Animals, Raw",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,39.0,42.0,7373730000.0,8431500000.0
Cabo Verde,518.0,550.0,"Fish, Liver Oil",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Cabo Verde,518.0,550.0,Freshwater Fish,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,1.0,0.0,200750000.0
Cabo Verde,518.0,550.0,"Fruits, other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,19.0,23.0,3592330000.0,4617250000.0
Cabo Verde,518.0,550.0,Grapefruit and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Cabo Verde,518.0,550.0,Grapes and products (excl wine),Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,3.0,189070000.0,602250000.0
Cabo Verde,518.0,550.0,Groundnut Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Cabo Verde,518.0,550.0,Groundnuts,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,7.0,4.0,1323490000.0,803000000.0
Cabo Verde,518.0,550.0,Honey,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Cabo Verde,518.0,550.0,Infant food,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,10.0,10.0,1890700000.0,2007500000.0
Cabo Verde,518.0,550.0,"Lemons, Limes and products",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,1.0,0.0,200750000.0
Cabo Verde,518.0,550.0,Maize Germ Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Cabo Verde,518.0,550.0,Maize and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,354.0,421.0,66930780000.0,84515750000.0
Cabo Verde,518.0,550.0,"Marine Fish, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,3.0,189070000.0,602250000.0
Cabo Verde,518.0,550.0,"Meat, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,1.0,189070000.0,200750000.0
Cabo Verde,518.0,550.0,Milk - Excluding Butter,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,173.0,160.0,32709110000.0,32120000000.0
Cabo Verde,518.0,550.0,Miscellaneous,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,11.0,11.0,2079770000.0,2208250000.0
Cabo Verde,518.0,550.0,"Molluscs, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Cabo Verde,518.0,550.0,Mutton & Goat Meat,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,6.0,7.0,1134420000.0,1405250000.0
Cabo Verde,518.0,550.0,Nuts and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,2.0,3.0,378140000.0,602250000.0
Cabo Verde,518.0,550.0,Oats,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,1.0,0.0,200750000.0
